MASTER_CELL_ID	Drug1_pub	Drug2_pub	Bliss_matrix	HSA_matrix
1543	54761306	23725625	0.062881856	0.087691707
1543	24856436	23725625	-0.032936121	0.004104773
1543	24856436	54761306	0.020199674	0.080388526
1543	16007391	23725625	-0.008823573	0.0204977
1543	16007391	54761306	-0.058090505	-0.0104083
1543	16007391	24856436	-0.020247491	0.036901444
1543	118502708	24856436	-0.05248679	-0.01753871
1543	135151360	23725625	-0.005154102	0.00538361
1543	118502708	54761306	0.028249648	0.038705725
1543	118502708	16007391	0.044999087	0.058682867
1543	135151360	24856436	-0.03007617	0.016279303
1543	135151360	118502708	0.02061194	0.033596849
1543	135151360	54761306	0.071694688	0.093594093
1543	135151360	16007391	-0.027014032	0.011706203
1543	46700756	23725625	-0.003465018	0.020402841
1543	46700756	54761306	0.031736161	0.083017418
1543	46700756	24856436	0.065563201	0.126312256
1543	46700756	118502708	-0.020377016	-0.002296705
1543	46700756	135151360	-0.026448461	-0.007844803
1543	46700756	104842	0.012014928	0.07400329
1543	104842	23725625	0.035967745	0.06049028
1543	31703	135151360	0.101034931	0.11776524
1543	90132565	23725625	-0.008145477	-0.00145861
1543	104842	118502708	0.072685148	0.086080123
1543	3082962	23725625	-0.025580205	-0.017441749
1543	131634760	24856436	-0.075642008	-0.032197828
1543	131634760	118502708	-0.010422936	0.00220496
1543	131634760	54761306	0.005783972	0.023678076
1543	131634760	16007391	0.019673412	0.03724266
1543	131634760	135151360	0.004751711	0.017389963
1543	131634760	25227436	-0.017309724	0.002100325
1543	131634760	52913813	-0.045081938	-0.016947379
1543	131634760	10127622	-0.086892727	-0.055845865
1543	131634760	49846579	0.008338676	0.018150224
1543	86661883	54761306	-0.039576569	-0.014639477
1543	86661883	24856436	-0.019335822	-0.003702644
1543	86661883	118502708	-0.047602526	-0.036883721
1543	86661883	25227436	-0.031804805	-0.019817503
1543	86661883	16007391	0.030014803	0.044541825
1543	86661883	135151360	-0.041173779	-0.031879631
1543	86661883	10127622	-0.003395079	0.025325506
1543	86661883	52913813	-0.085981688	-0.042003739
1543	49846579	54761306	-0.067153342	-0.029755874
1543	49846579	24856436	0.061150328	0.098739357
1543	49846579	16007391	-0.018643717	0.021291064
1543	49846579	118502708	0.040845451	0.061430098
1543	49846579	135151360	-0.048195311	-0.026760822
1543	49846579	25227436	-0.040363798	-0.009269772
1543	49846579	52913813	-0.011118068	0.006745567
1543	11707110	51001932	-0.044628361	0.021656528
1543	49846579	24771867	-0.026469999	0.001213522
1543	49846579	10127622	0.056368652	0.068399727
1543	46700756	104842	-0.002918704	0.071888987
1543	25227436	16007391	0.0414655525799083	0.0991303822429264
1543	25227436	54761306	-0.0348180230585663	0.0265522965237124
1543	25227436	126689157	-0.0277675472418838	-0.0087981263091087
1543	25227436	118693659	0.0173145026397065	0.0695053208746094
1543	25227436	5330286	0.0665902814339605	0.111568002426106
1543	25227436	10127622	0.0622428791329238	0.0938769961246191
1543	5330286	131634760	-0.0121608226073228	0.0069551503450365
1543	5330286	49846579	-0.0281877229204313	-0.0136591796407142
1543	208908	11626560	0.001283897299067	0.0301836199305642
1543	3062316	11707110	-0.0279716769483983	0.0252996693873889
1543	5330286	10127622	0.0912125708423797	0.114048753991974
1543	208908	24964624	0.0675103551452155	0.0836867013861962
1543	118693659	24856436	-0.0518324506268435	0.0241654173638331
1543	118693659	131634760	-0.0386614071780325	-0.0199304510296661
1543	118693659	54761306	-0.0460271230081338	0.0146441762143492
1543	118693659	16007391	-0.0313085751907019	0.0330601019616298
1543	118693659	49846579	-0.0315092770495211	-0.0157325325996391
1543	118693659	10127622	-0.0044926560368702	0.0335758017610955
1543	68289010	131634760	0.0358779991641773	0.0512346786809477
1543	68289010	49846579	0.0069372693985687	0.0348704963033686
1543	10127622	54761306	-0.0662142911063661	-0.0404321319939666
1543	10127622	16007391	0.0278532575858375	0.0644473263428366
1543	123631	126689157	-0.0400949879626631	-0.0258929278967431
1543	10127622	24856436	-0.0143855961692565	0.0052804536399485
1543	10127622	126689157	0.0396995061711367	0.0497994035094835
1543	54761306	60749	0.0856157442336027	0.133882646263368
1543	24856436	60749	0.0183257788589645	0.0847053417089194
1543	72165232	60749	0.0875584419862503	0.137151061920623
1543	52913813	25227436	-0.0363846380541697	0.001382068404047
1543	52913813	5330286	0.1100150467181	0.141471649616826
1543	131634760	60749	0.0084925196512843	0.0359144121637297
1543	86661883	36314	-0.0103965642587896	-0.0059418069620897
1543	131634760	36314	0.0216971809522111	0.027483789233022
1543	23725625	86661883	-0.000907582252760642	0.0078148951884679
1543	23725625	118693659	-0.0406023780990805	-0.0073631136836549
1543	23725625	131634760	-0.0125480019800194	-0.000651559295012282
1543	23725625	49846579	0.0010139743725784	0.0092560840202107
1543	54761306	10339178	-0.0044035602903075	0.0061653776969662
1543	131634760	208908	-0.0158163790653443	-9.25978703382312e-05
1543	135151360	36462	0.164400599424904	0.18565495987478
1543	86661883	208908	0.0193021362835638	0.0303714127535573
1543	24856436	104842	0.0227917655307637	0.0844024126297573
1543	72165232	3385	0.000600170021773072	0.0122997254204213
1543	72165232	24856436	0.0651550089820715	0.105233234444441
1543	51001932	24866313	0.0333465261698045	0.0698178892741595
1543	208908	10127622	0.024025594237034	0.0396259629051217
1543	11626560	10127622	0.10416297500863	0.114819900598441
1543	86661883	60749	-0.014707942873082	-0.0044883530063092
1543	72165232	104842	0.003435668515273	0.0395968537909998
1543	11626560	3062316	0.181845880756544	0.212708890252243
1543	49846579	208908	-0.0011605310532683	0.0073721719201574
