MASTER_CELL_ID	Drug1_pub	Drug2_pub	Bliss_matrix	HSA_matrix
468	54761306	23725625	0.025371068	0.037712508
468	24856436	23725625	-0.051307874	-0.022250436
468	24856436	54761306	-0.014186424	0.029722098
468	16007391	23725625	0.030373846	0.042783263
468	16007391	54761306	-0.093088084	-0.047694786
468	16007391	24856436	-0.002999692	0.031147506
468	118502708	24856436	-0.023837794	-0.010659747
468	135151360	23725625	-0.027152126	-0.016930764
468	118502708	54761306	0.001879307	0.013835411
468	118502708	16007391	-0.011934439	-0.00028053
468	135151360	24856436	0.007594799	0.041743757
468	135151360	118502708	-0.026318566	-0.004395102
468	135151360	54761306	0.082111471	0.106398956
468	135151360	16007391	-0.076200298	-0.030251646
468	46700756	23725625	-0.059846946	-0.045682049
468	46700756	54761306	-0.018043599	0.036702448
468	46700756	24856436	0.043933275	0.096251496
468	46700756	118502708	-0.020263561	0.004998802
468	46700756	135151360	-0.014609871	0.015162894
468	46700756	104842	-0.009257907	0.053473778
468	104842	23725625	0.092714046	0.108551722
468	31703	135151360	0.044308681	0.078530901
468	90132565	23725625	-0.028152375	-0.020607114
468	104842	118502708	-0.003594534	0.027565076
468	3082962	23725625	-0.024520349	-0.017443355
468	131634760	24856436	-0.027503144	0.019798158
468	131634760	118502708	-0.04654012	-0.020377756
468	131634760	54761306	0.021833246	0.051139721
468	131634760	16007391	0.014148813	0.054350573
468	131634760	135151360	-0.090995893	-0.049812601
468	131634760	25227436	-0.022917195	-0.003352721
468	131634760	52913813	0.005818084	0.033039355
468	131634760	10127622	-0.034701528	-0.016145368
468	131634760	49846579	-0.043294449	-0.027295034
468	86661883	54761306	-0.003491894	0.021112109
468	86661883	24856436	-0.016257322	0.007562389
468	86661883	118502708	-0.048909363	-0.031661606
468	86661883	25227436	-0.049119286	-0.029212822
468	86661883	16007391	0.081873054	0.107828056
468	86661883	135151360	-0.018589167	-0.001793917
468	86661883	10127622	-0.021899964	0.002892361
468	86661883	52913813	0.051271358	0.104761007
468	49846579	54761306	-0.032547655	0.002705075
468	49846579	24856436	-0.008511264	0.013655795
468	49846579	16007391	-0.042783377	-0.012719422
468	49846579	118502708	-0.097228561	-0.065508618
468	49846579	135151360	-0.048410085	-0.026008327
468	49846579	25227436	-0.039029791	-0.017508575
468	49846579	52913813	-0.033622734	-0.012054834
468	11707110	51001932	0.070396738	0.12605103
468	49846579	24771867	0.110805008	0.13254369
468	49846579	10127622	-0.054154166	-0.037714478
468	46700756	104842	0.024992891	0.100223874
468	25227436	16007391	-0.0316648260618389	0.0371596145399442
468	25227436	54761306	-0.077061325034855	-0.0131198128670137
468	25227436	126689157	-0.0372077439898907	-0.0176775528923766
468	25227436	118693659	0.0553165711424254	0.108848710042742
468	25227436	5330286	0.000392954935051075	0.0526649105068808
468	25227436	10127622	0.0234899286238842	0.0511230041897742
468	5330286	131634760	-0.0029655687301608	0.0157279685693956
468	5330286	49846579	0.0451049523019239	0.059300170178104
468	208908	11626560	-0.0387900862805286	0.0062626769784697
468	3062316	11707110	-0.0698273894578302	-0.0155875096089244
468	5330286	10127622	0.0092959401848807	0.0303550191365768
468	208908	24964624	-0.0154299212725544	0.0144494386991241
468	118693659	24856436	-0.045082918151259	0.0048120536217441
468	118693659	131634760	-0.006853518121843	0.0130172206518083
468	118693659	54761306	-0.0156845989572067	0.0453136664166658
468	118693659	16007391	-0.0408900710538259	0.0326203311763418
468	118693659	49846579	-0.044111492131069	-0.0168989526361683
468	118693659	10127622	-0.035624333189638	-0.0152536639772449
468	68289010	131634760	0.0229600525285865	0.0404942997844212
468	68289010	49846579	0.0178615939627364	0.0336182106848364
468	10127622	54761306	-0.0485312091882053	-0.0281634557707355
468	10127622	16007391	-0.139989470156048	-0.0959629227434057
468	123631	126689157	-0.0847571249204523	-0.0616959252144441
468	10127622	24856436	-0.0488935406128915	-0.0185503532346119
468	10127622	126689157	-0.0342174986123464	-0.0183707300609265
468	54761306	60749	0.022819756001133	0.0830746022860077
468	24856436	60749	0.0207853348602059	0.0712114277397661
468	72165232	60749	0.0032363123081609	0.057845956110598
468	52913813	25227436	0.0106386600152901	0.0686091102352402
468	52913813	5330286	0.0182925504341422	0.0717646470854827
468	131634760	60749	0.0142615112720001	0.0302866842348564
468	86661883	36314	0.0619228043951764	0.0712048947587429
468	131634760	36314	0.024590410006799	0.0296044097202126
468	23725625	86661883	0.0011631533265067	0.0150411083333389
468	23725625	118693659	-0.0114308449774483	0.0177476555116162
468	23725625	131634760	-0.0298186265932431	-0.0187148487979842
468	23725625	49846579	-0.0207079208148998	-0.0098949635882071
468	54761306	10339178	-0.0452937706361709	-0.0264648659950094
468	131634760	208908	-0.0166113364061638	-0.0037708901383283
468	135151360	36462	0.0876828814483108	0.133363925304475
468	86661883	208908	0.0182623612444643	0.0376740827777235
468	24856436	104842	-0.0262323036243863	0.0446624044568522
468	72165232	3385	0.0118627862993609	0.0403448298276769
468	72165232	24856436	0.0803546141965899	0.120888137928287
468	51001932	24866313	-0.058568979805415	-0.0142726426181478
468	208908	10127622	-0.0095104137437572	0.0032163542823088
468	11626560	10127622	-0.011130933731073	0.0131233630017011
468	86661883	60749	0.0367928828725998	0.0583097747036766
468	72165232	104842	0.023099576886069	0.0692144252251856
468	11626560	3062316	0.107337290543324	0.162839510177289
468	49846579	208908	-0.0400173691684488	-0.0299006074667279
