"","Patient","780","7849","23","9552","10921","10285","533","23326","9761","3927","1465","5792","3337","7494","2896","3098","11014","823","813","1509","3925","8826","1153","5048","10525","1152","6772","2288","3895","10972","10099","2778","3032","6184","10606","10904","3033","2771","6599","9375","8396","5829","9276","10857","3693","5355","4780","4154","4836","8531","8553","54386","25793","5654","4043","8804","7126","5641","5887","10250","3611","7832","481","6513","6856","7296","7153","10494","10969","2114","6778","6342","10730","79073","7165","10491","10131","3482","26227","26020","6659","847","9805","3725","10105","5547","7874","10146","7247","6117","7538","10765","4172","25932","22883","3398","1635","2195","8243","11188","9989","11137","23463","8607","8720","3638","10670","8870","9246","10051","9097","2997","8165","4860","1786","955","5824","8508","4605","2037","1994","9703","1182","10289","6446","929","6118","10797","60528","9918","9813","11325","3930","1155","9559","9467","949","51097","6603","10276","3066","3988","664","23300","10953","9019","3597","10447","84722","7319","80347","4299","2108","10489","23077","2180","10180","5236","4651","6251","1956","2131","23013","5782","11344","7082","4232","230","9354","5927","26064","6397","1514","54623","332","5184","23647","6643","392","8895","25","66008","5831","23636","5108","642","9961","55746","8985","5525","9688","3985","10123","10221","6812","3028","1026","26054","64746","5310","1445","593","1861","5906","9697","79921","10007","5997","10915","6722","7398","2073","9817","7994","25874","4609","10237","10613","5359","1666","10444","5530","11098","8727","10450","3300","9275","10664","2582","8772","3156","5580","9217","6284","8204","27336","102","55837","10513","11073","5440","9926","6390","2958","4864","2961","8731","29890","6632","9943","8446","9133","5770","26136","2673","3978","11142","8974","9322","10682","5257","2817","23224","836","3155","30836","7750","5019","23530","7867","3628","22908","10427","10617","2548","6894","291","6845","2542","5106","3251","2184","54788","10775","54541","9053","4817","2050","4927","7466","2956","9917","5300","2109","2356","22903","2274","1429","11065","5993","9915","5836","57804","10434","11319","9925","5796","8914","6793","7158","6988","8050","9903","22796","29994","9587","10059","9924","79080","7159","4891","3613","9517","3800","8520","10298","9869","7077","23378","6275","5373","9650","5985","983","8869","5601","7088","5050","3566","7405","10641","22828","1001","10589","9695","9653","4850","9988","1633","6990","25805","10559","1659","9270","5529","10153","10245","7358","22823","2146","26292","11072","8835","6195","3280","8624","1643","890","256364","5711","11230","6697","22905","9801","9702","1969","27095","24149","6810","5092","9638","178","4016","5875","4783","1459","5867","8634","24138","5423","3480","10150","2230","9797","10206","4925","596","5982","5261","2067","1647","3909","6499","5914","701","9787","10165","23635","2175","6636","10270","10954","22841","23011","57149","5073","5909","6919","6182","10868","1052","10681","11015","10810","8884","4216","7016","8318","55556","10312","4258","9759","1017","79071","5366","1385","27333","2946","23659","5287","960","115","1802","5480","10610","9641","9016","10668","435","11007","7020","6461","9738","3775","9851","6804","23047","3131","9854","9712","7984","7270","355","5498","10845","9183","9833","899","5883","10732","2762","10782","3385","27076","1662","11129","79090","22809","1949","11157","1062","3815","3682","4998","10046","6443","5891","8800","1212","965","5357","5110","5971","3556","8864","24140","9841","8821","874","4088","53340","5255","4303","9488","7360","10557","51375","57147","211","7486","9143","670","2161","11232","9221","5427","9093","22887","6050","5889","2523","2553","9928","930","8853","7090","9448","2745","10898","9170","23443","10013","9120","25836","207","10318","9533","8573","8202","55715","1725","7982","4931","150094","51599","23483","10892","9519","1500","9031","5468","10493","23499","2222","9124","1983","54499","5018","10284","1831","5747","128","7905","51382","831","3964","8678","501","10049","50813","7511","11151","51031","1738","7866","7105","9128","1534","4125","79143","2353","84617","873","10227","10174","9126","2810","2063","7106","4616","23075","11168","572","6813","10057","8623","11004","2887","9181","18","6119","5873","2954","23212","2625","39","5523","1070","2624","7541","310","22827","8837","5603","1515","1837","116832","8444","4200","47","11200","2852","10362","4067","51635","7168","3308","10962","8480","5728","622","637","644","23658","10190","9112","7852","26001","147179","23061","57178","23244","23039","1399","25839","23014","27032","27346","64764","9686","200734","23522","23131","84890","23200","26036","23029","84159","1123","93487","54505","9886","25976","55818","5096","9842","5253","2760","23271","6509","10973","1955","91137","23076","23142","8550","25966","23335","6832","23097","57215","9847","5438","22934","11011","1287","206358","10950","7074","3206","23067","205564","91949","23361","55958","23161","8777","81544","51460","23211","6909","323","22930","23149","6597","23062","3202","93594","2017","10038","771","7840","8574","30","25803","7690","9637","50814","1759","29978","23139","23321","3508","9380","2908","2064","23223","9455","9709","3416","3046","51335","80218","55748","56889","55256","11031","23585","10652","58533","28969","51465","51466","25825","51727","55011","51719","55699","1829","23588","9531","10695","51056","10273","58478","56993","8649","51170","51116","79902","51024","51203","51021","51569","64943","26993","56654","55608","51071","54881","55148","58477","57761","55893","51015","80212","51026","51282","7376","25987","64429","55486","55111","26520","27244","51053","79174","53343","55120","55038","29937","64781","29103","50865","80135","54442","64077","51293","55165","29082","55631","63874","79600","55127","55847","79145","64219","51160","54512","79643","29763","10112","29911","64754","54957","10451","80025","54733","56940","29940","27242","55129","79724","55278","11284","60493","79006","8270","54851","5827","51741","51005","79170","79187","29928","64080","79094","4482","55890","55008","29946","23536","55033","55703","55654","5716","26511","80746","54821","54807","80758","54438","6676","57192","51385","55862","4122","11182","63933","54850","29916","54566","55968","55179","55657","26355","81876","29083","79961","55825","80199","1154","51805","51742","7855","81533","10776","64422","10813","80349","83743","57406","8996","55620","23597","124583","54915","3157","85377","55152","54681","11000","54555","6915","6253","23523","2767","5526","79716","10929"
"1","TCGA-04-1331","high","high","middle","low","low","high","low","low","middle","middle","middle","middle","middle","middle","low","low","high","low","middle","low","high","high","middle","low","low","high","middle","middle","high","middle","middle","high","low","low","low","low","low","high","high","middle","high","middle","low","high","middle","high","middle","high","high","low","low","middle","low","low","low","low","middle","low","high","low","high","middle","high","middle","low","middle","high","low","middle","high","high","high","middle","low","high","middle","low","low","high","high","high","low","high","high","low","low","low","low","high","low","middle","high","high","low","low","low","low","high","high","high","high","middle","low","low","low","high","middle","low","low","high","high","middle","high","high","high","high","low","low","high","middle","high","low","low","middle","high","low","low","low","low","middle","high","high","high","middle","middle","low","middle","high","high","high","low","low","high","high","low","high","middle","middle","high","high","low","low","low","high","high","high","high","middle","high","high","high","low","middle","high","low","low","middle","low","low","high","middle","high","low","middle","high","middle","low","low","low","low","high","high","middle","high","high","middle","low","high","middle","high","low","middle","high","low","high","middle","low","high","high","high","low","low","high","middle","middle","high","low","middle","low","middle","high","low","middle","high","high","low","middle","low","high","middle","high","low","low","middle","low","high","high","middle","low","low","low","high","high","high","low","high","low","middle","high","high","high","high","low","low","middle","middle","high","high","high","middle","middle","middle","low","middle","low","high","high","low","high","high","middle","high","high","middle","low","high","low","high","high","low","high","high","low","low","high","high","high","middle","low","high","middle","low","low","low","low","middle","low","high","low","low","high","high","high","middle","middle","middle","low","low","high","low","middle","high","low","low","low","high","middle","high","low","low","low","low","low","high","high","low","high","high","low","high","middle","high","middle","high","middle","high","middle","high","low","low","low","middle","high","high","high","high","high","high","low","low","high","low","middle","low","low","middle","high","high","low","middle","high","high","middle","high","high","low","middle","middle","high","high","low","low","high","low","high","high","high","high","low","high","low","low","low","low","low","low","middle","high","low","low","middle","middle","high","low","high","low","high","high","middle","high","low","high","low","low","high","middle","high","high","middle","middle","low","middle","low","high","middle","high","low","middle","high","middle","middle","low","high","middle","low","low","middle","high","low","high","middle","middle","middle","low","middle","middle","high","low","high","low","high","high","high","high","high","high","high","high","low","high","low","middle","middle","low","high","low","high","high","middle","low","high","middle","high","high","high","high","middle","middle","low","high","high","high","low","high","low","low","high","middle","middle","high","low","high","low","high","low","high","low","high","high","high","high","middle","low","high","high","high","high","high","low","middle","high","low","low","high","middle","low","low","low","high","low","high","middle","low","high","middle","high","high","high","low","high","middle","high","low","high","low","high","low","middle","low","high","high","middle","high","middle","middle","low","high","low","high","high","high","high","high","middle","middle","low","low","middle","high","low","high","high","high","high","middle","middle","high","middle","low","high","low","high","middle","high","low","high","low","middle","low","middle","middle","low","low","middle","low","high","middle","low","middle","low","high","low","middle","low","low","high","high","middle","middle","high","high","high","middle","low","high","high","middle","high","low","low","low","high","low","high","high","low","high","middle","middle","high","middle","middle","middle","low","low","middle","high","low","high","middle","low","low","high","low","middle","high","high","high","low","low","low","low","middle","low","high","middle","low","high","high","low","high","low","high","high","low","high","middle","low","high","middle","low","high","high","low","middle","low","middle","low","middle","low","high","low","high","high","high","high","high","middle","high","high","low","high","high","middle","low","high","high","low","high","high","low","high","low","high","high","high","high","high","high","low","low","high","high","low","high","high","high","high","middle","low","high","high","high","middle","high","middle","high","middle","middle","high","high","high","middle","middle","middle","middle","middle","high","low","high","high","high","low","low","middle","high","high","low","high","middle","high","high","low","middle","low","low","low","high","low","low","middle","middle","low","high","low","low","middle","low","middle","low","low","middle","high","middle","high","middle","middle","high","high","middle","high","low","low","low","low","low","low","high","low","high","low","high","low","low","high","high","middle","high","middle","middle","high","low","high","high","low","high","low","middle","high","low","high","high","low","high","low","high","low","low","high","high","high","low","low","middle","middle","low","low","middle","middle","high","high","high","high","high","low","low","high","low","low","middle","low","middle","high","high","middle","high","high","low","high","low","middle","middle","middle","low","high","high","high","high","low","high","low","low","low","high","low","low","low","high","middle","high","low","middle","middle","low","middle","middle","low","low","high","high","high","high","low","middle","middle","high","middle","low","high","high","middle","high","high","middle","high","low","low","low","middle","high","high","high","low","high","middle","low","middle","middle","middle","low","low","high","low","middle","high","high","middle","high","middle","middle","high","high","low","middle","low","low","high","low","high","low"
"2","TCGA-04-1332","high","low","low","middle","low","low","low","high","high","middle","high","high","low","high","middle","high","middle","high","low","high","middle","middle","middle","high","high","middle","low","high","low","low","middle","low","low","low","low","low","low","high","middle","low","middle","high","low","low","high","high","low","low","low","high","high","middle","middle","high","high","low","high","low","low","middle","high","high","high","low","low","low","low","high","middle","high","high","low","low","high","middle","high","low","middle","high","high","middle","low","high","high","low","high","low","low","low","middle","high","low","low","low","high","high","low","middle","high","high","middle","low","low","low","high","low","high","high","high","low","low","high","middle","low","middle","middle","middle","high","high","middle","low","high","low","middle","high","middle","low","low","high","high","middle","low","low","high","middle","high","high","low","low","low","low","low","low","low","low","high","low","low","low","low","low","middle","low","middle","high","low","middle","high","middle","low","high","middle","high","low","high","high","middle","low","middle","middle","middle","low","middle","high","low","middle","low","low","high","low","high","low","middle","high","low","middle","high","low","low","low","low","high","middle","low","high","high","high","low","low","high","high","middle","low","low","high","high","low","high","low","high","low","middle","low","high","middle","middle","low","low","middle","middle","high","low","high","middle","middle","high","low","middle","low","middle","low","high","middle","middle","middle","low","low","low","middle","low","low","low","high","middle","high","low","middle","high","low","low","low","middle","low","low","low","high","high","low","middle","high","middle","high","high","low","low","low","low","low","low","middle","low","middle","low","low","low","low","low","low","high","middle","low","low","low","low","low","low","high","high","middle","high","low","low","high","low","high","low","high","low","middle","middle","high","low","middle","low","low","middle","low","middle","middle","high","high","low","high","low","high","low","middle","low","low","low","low","high","low","high","low","high","middle","high","middle","middle","low","low","low","low","high","middle","high","high","middle","low","low","low","high","middle","middle","low","middle","low","middle","low","high","middle","low","middle","low","low","high","low","low","low","middle","low","high","low","middle","middle","low","low","high","low","high","low","high","low","low","middle","middle","middle","low","middle","high","low","high","middle","middle","low","low","low","middle","high","low","middle","high","middle","middle","low","middle","low","middle","high","middle","high","middle","high","middle","low","low","high","high","middle","low","high","middle","low","low","low","high","high","low","high","high","high","low","high","middle","low","high","middle","low","middle","low","high","low","low","low","low","low","middle","middle","high","middle","high","low","middle","middle","high","low","low","low","high","high","high","low","low","high","high","low","high","middle","middle","high","low","middle","middle","low","low","middle","middle","middle","low","low","high","low","middle","low","high","low","high","high","low","low","high","high","low","high","low","low","low","high","low","low","low","high","middle","low","middle","low","middle","middle","middle","middle","low","high","low","low","low","low","low","middle","low","high","low","low","low","low","low","low","middle","high","low","high","low","low","high","middle","middle","low","middle","low","high","low","high","low","low","high","low","low","high","high","middle","middle","high","low","high","high","low","middle","low","middle","low","high","high","high","low","high","low","low","high","low","middle","low","low","low","low","middle","low","low","middle","high","middle","low","high","low","low","high","low","low","middle","high","high","high","high","low","high","high","low","low","middle","high","high","middle","high","high","middle","low","high","low","high","high","low","low","middle","low","middle","low","low","middle","low","high","low","low","high","middle","middle","low","high","low","high","low","low","high","high","middle","low","middle","high","low","high","low","high","middle","low","low","low","low","middle","high","high","low","high","high","low","low","middle","middle","high","low","high","high","middle","low","middle","low","low","low","low","low","middle","middle","low","low","middle","low","low","low","middle","high","low","low","middle","low","middle","low","middle","low","low","high","low","low","low","middle","low","middle","low","low","high","low","middle","high","low","high","low","low","high","middle","low","high","high","middle","high","high","high","low","middle","middle","low","low","low","middle","high","low","high","high","high","high","low","middle","low","middle","high","high","low","high","high","middle","low","middle","high","middle","middle","middle","middle","low","low","low","low","high","middle","middle","low","low","low","middle","high","low","high","low","low","low","low","high","high","low","middle","low","low","low","middle","low","low","low","high","low","low","middle","middle","high","middle","low","low","low","low","low","high","low","high","low","middle","high","middle","low","low","high","low","low","middle","middle","low","low","low","high","middle","low","high","low","low","low","low","middle","middle","low","high","high","low","low","low","middle","middle","low","middle","middle","middle","middle","low","middle","low","middle","low","low","high","low","middle","high","low","high","low","high","middle","low","high","high","high","low","low","high","middle","middle","low","low","middle","high","middle","low","middle","high","low","low","high","low","middle","high","high","low","high","high","low","high","middle","low","middle","low","middle","low","low","low","low","high","low","low","low","high","low","low","low","middle","low","low","low","low","low","high","high","low","low","high","middle","low","low","high","high","high","high","low","high","middle","high","high","high","middle","middle"
"3","TCGA-04-1338","low","low","low","low","low","low","low","low","low","low","low","low","middle","low","low","low","low","low","low","low","low","middle","low","low","low","low","low","middle","middle","low","high","high","low","low","low","low","low","low","low","low","low","low","low","low","low","middle","low","low","low","low","high","high","low","middle","low","low","low","low","low","low","low","high","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","middle","low","low","high","low","low","middle","low","low","low","high","low","low","middle","low","middle","low","low","low","low","low","low","low","low","low","high","low","high","low","middle","low","low","low","low","low","low","low","low","low","low","low","low","low","low","high","middle","low","middle","low","low","low","low","low","low","middle","low","low","low","low","high","middle","middle","low","low","low","low","low","low","low","low","low","low","low","low","low","middle","low","low","low","middle","low","low","low","low","low","low","low","low","low","high","low","low","low","low","low","low","low","low","low","high","low","low","low","middle","low","low","low","low","low","low","middle","low","high","middle","low","low","high","middle","low","low","low","low","low","high","low","low","low","high","low","middle","low","low","low","low","high","low","low","low","low","middle","low","high","low","low","low","low","low","low","low","low","low","low","low","middle","low","low","low","low","low","low","high","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","high","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","middle","low","low","low","low","low","low","middle","low","low","low","low","low","high","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","middle","low","high","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","middle","low","middle","low","high","high","low","low","low","low","low","middle","low","middle","low","low","low","low","high","low","low","high","low","low","low","low","low","low","low","low","low","high","low","high","high","low","high","low","middle","low","low","middle","low","low","low","middle","low","low","low","high","low","low","low","low","high","low","low","low","low","low","low","low","low","middle","low","low","middle","middle","middle","low","low","low","low","low","high","low","high","middle","low","low","low","low","low","low","high","low","low","high","high","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","high","low","low","low","low","low","low","low","low","low","low","low","middle","low","low","low","low","low","low","low","low","low","low","middle","high","low","low","low","middle","high","high","low","low","low","low","low","low","low","low","middle","low","low","low","high","low","low","low","high","low","low","middle","low","low","low","low","high","low","low","low","low","low","low","low","low","low","middle","low","low","low","low","high","middle","low","low","low","low","middle","middle","low","low","high","low","middle","low","low","low","middle","low","low","low","low","low","low","high","low","low","low","middle","middle","low","middle","low","low","low","high","low","low","low","low","low","middle","middle","low","middle","low","low","low","low","high","low","low","low","high","low","low","low","low","low","low","low","high","middle","low","low","low","low","low","low","low","high","low","low","low","low","low","low","low","low","low","low","low","middle","low","low","high","low","low","low","high","low","low","middle","low","low","high","middle","low","low","low","low","low","low","low","low","low","middle","low","middle","low","middle","low","low","low","low","low","low","high","low","high","low","low","low","low","low","low","high","low","low","middle","low","low","high","low","low","low","low","low","low","middle","low","low","low","high","low","low","low","low","low","high","low","low","low","low","low","low","low","low","low","low","middle","low","low","middle","low","low","low","low","middle","middle","middle","low","high","low","low","low","low","low","low","low","low","high","low","low","low","low","low","middle","low","low","low","middle","low","low","low","low","low","low","low","high","low","low","middle","low","low","middle","low","low","middle","low","high","middle","low","low","low","high","middle","high","low","low","low","low","low","low","middle","low","low","low","low","low","low","low","low","low","low","middle","low","high","high","low","low","low","low","low","middle","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","middle","low","low","low","middle","low","low","low","low","low","low","high","high","low","low","low","low","low","low","low","high","middle","low","low","low","low","low","low","middle","low","middle","low","middle","low","low","low","low","low","low","high","low","low","low","low","low","low","low","low","low","middle","low","low","low","low","low","middle","low","low","low","middle","low","low","high","low","low","low","low","low","low","low","low","low","low","low","middle","low","low","low","middle","low","low","middle","low","low","low","low","middle","high","low","middle","low","low","low","low","low","low","middle","low","low","low","low","low","low","low","low","low","middle","low","low","low","low","low","low"
"4","TCGA-04-1350","low","high","low","middle","low","high","low","low","low","low","middle","low","low","low","low","low","low","low","low","low","middle","low","high","low","low","middle","low","low","high","high","middle","high","low","middle","low","low","low","middle","low","middle","low","middle","low","low","high","low","low","low","low","low","low","low","middle","low","low","low","low","low","low","high","low","high","middle","low","low","low","low","middle","low","low","low","middle","high","low","low","low","low","low","middle","low","low","high","low","low","low","high","low","low","low","low","low","middle","low","low","middle","low","middle","middle","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","middle","low","low","middle","low","low","low","high","low","low","low","high","low","low","low","low","low","low","high","low","low","low","low","high","low","low","high","low","high","low","low","low","middle","low","low","low","low","low","low","low","low","high","high","low","low","low","low","low","low","low","high","high","middle","low","low","low","low","low","low","high","high","low","low","low","low","low","low","low","middle","low","low","low","low","high","low","low","high","low","low","low","low","low","low","low","low","low","low","middle","low","middle","low","low","low","low","low","low","low","low","low","low","low","middle","low","low","low","low","high","low","low","middle","low","low","low","middle","low","middle","low","low","high","low","low","high","middle","low","middle","low","low","low","low","high","low","low","low","low","high","low","low","high","middle","low","high","low","low","low","low","low","low","low","middle","low","middle","high","low","low","low","low","low","high","low","low","low","low","high","low","middle","low","middle","low","low","low","low","low","low","low","low","low","middle","low","low","low","low","low","middle","low","low","middle","low","low","high","low","low","low","low","low","low","high","low","low","high","low","low","low","low","low","low","low","middle","middle","low","low","low","low","low","low","low","low","low","middle","middle","low","low","low","low","high","low","low","middle","high","low","middle","middle","middle","low","low","low","middle","low","low","high","low","low","low","high","low","low","low","low","low","middle","low","low","low","low","low","middle","low","low","low","high","low","low","low","low","high","low","low","low","low","low","low","low","low","low","middle","middle","high","middle","low","high","middle","high","low","low","low","low","low","low","low","low","high","low","low","low","middle","low","high","high","low","middle","low","low","high","low","low","low","low","low","high","low","low","low","low","low","low","high","low","low","high","low","middle","low","high","low","low","low","low","low","low","middle","low","low","high","low","high","low","low","low","low","low","middle","high","low","low","high","low","low","low","low","low","low","low","low","low","low","low","low","low","low","high","low","middle","low","low","low","low","low","low","low","high","low","middle","low","low","low","low","low","low","middle","low","low","low","low","low","low","high","low","low","low","low","high","low","low","low","high","high","high","low","low","low","high","low","low","low","low","low","high","low","low","low","low","middle","low","low","low","middle","low","low","low","low","low","low","low","low","low","high","low","low","high","low","high","low","low","high","low","low","low","low","low","middle","high","low","high","high","low","low","low","low","high","low","middle","low","low","low","low","high","low","low","low","low","middle","low","low","middle","low","low","low","low","low","low","middle","low","high","low","low","low","low","middle","low","low","low","low","low","low","high","middle","low","high","low","low","low","low","middle","low","low","low","low","low","low","high","low","middle","low","low","low","low","middle","low","low","high","low","low","middle","middle","high","low","low","low","high","low","high","high","high","low","low","high","low","high","low","low","high","high","middle","low","low","high","high","low","high","low","low","high","high","low","high","middle","middle","middle","middle","middle","low","low","low","middle","low","low","low","low","low","low","middle","low","low","middle","low","low","low","high","low","low","high","low","middle","middle","low","low","low","low","low","low","low","middle","high","low","low","high","low","low","low","low","low","middle","low","low","high","low","low","low","low","low","middle","low","low","middle","low","low","middle","low","low","low","low","low","high","low","low","middle","low","low","low","middle","low","low","low","low","low","middle","low","middle","low","low","low","low","low","middle","low","low","low","low","low","low","low","high","low","low","low","middle","low","middle","low","middle","low","middle","low","low","middle","middle","low","low","high","low","low","low","middle","low","low","high","high","low","high","low","low","low","middle","low","high","high","middle","low","middle","low","low","high","low","low","low","middle","low","low","low","low","low","low","low","low","low","low","low","middle","middle","middle","low","low","middle","low","low","low","low","low","low","low","low","low","low","high","middle","low","low","low","low","low","middle","low","low","low","low","low","low","middle","middle","low","low","low","low","low","low","middle","middle","high","low","high","low","low","low","low","middle","low","low","low","middle","low","high","low","low","low","middle","low","low","low","low","high","low","low","middle","low","low","low","middle","low","middle","low","low","low","low","low","low","low","low","low","low","low","low","low","low","low","high"
"5","TCGA-04-1356","high","high","high","high","low","middle","high","low","low","low","high","low","middle","high","low","low","low","low","middle","low","low","high","high","high","low","low","low","high","high","high","high","high","low","high","high","low","low","low","low","middle","middle","low","middle","high","middle","high","high","low","middle","high","low","high","high","low","middle","low","low","low","low","low","middle","middle","high","high","middle","low","middle","middle","middle","low","low","high","high","low","high","low","low","middle","low","low","high","low","low","middle","middle","high","high","low","low","middle","low","middle","low","low","middle","low","middle","low","middle","low","low","low","middle","low","low","low","low","high","low","high","middle","low","middle","low","low","high","low","middle","middle","low","high","low","low","low","high","low","low","high","middle","high","high","high","high","low","high","low","low","high","high","high","middle","low","middle","middle","low","middle","middle","high","low","middle","low","low","middle","high","middle","low","high","low","low","high","middle","middle","high","high","low","low","low","low","low","high","low","middle","low","low","high","low","middle","low","low","high","middle","high","low","high","low","low","low","high","low","high","low","high","high","middle","high","middle","low","middle","high","low","middle","low","high","low","low","high","low","low","high","low","middle","middle","high","middle","high","low","high","low","middle","middle","high","high","high","low","low","high","low","low","high","middle","low","low","low","high","low","high","middle","middle","high","low","high","high","high","high","low","high","middle","middle","high","low","middle","high","low","middle","high","low","low","middle","low","high","low","middle","low","middle","high","low","high","low","low","low","high","low","high","middle","middle","high","middle","low","low","low","middle","low","low","middle","low","high","low","low","high","high","middle","middle","high","low","middle","high","low","low","high","low","middle","middle","high","low","high","low","low","middle","low","middle","low","high","low","high","middle","middle","high","low","low","high","low","middle","low","low","high","low","low","middle","low","high","high","low","low","high","low","low","low","low","high","high","low","low","low","high","low","low","high","middle","high","high","low","high","low","low","low","low","high","low","high","low","middle","low","low","low","high","low","low","high","low","middle","middle","high","low","high","middle","middle","middle","middle","high","high","low","low","low","low","middle","low","high","middle","low","high","middle","middle","low","low","high","high","low","low","high","low","low","low","low","low","high","middle","low","middle","low","middle","high","middle","low","low","middle","middle","low","high","high","high","high","middle","middle","low","low","middle","low","middle","high","high","high","middle","low","high","middle","high","low","middle","low","middle","low","low","low","high","middle","high","high","high","middle","middle","low","low","high","high","high","high","low","low","low","middle","low","high","low","low","low","low","low","middle","high","middle","low","middle","low","low","low","high","low","low","low","high","high","middle","high","middle","high","low","high","high","middle","middle","middle","middle","middle","high","high","low","low","high","low","middle","middle","high","low","middle","high","high","middle","low","middle","high","low","low","middle","high","middle","middle","low","low","low","high","low","high","high","low","low","low","high","low","low","high","low","high","low","high","low","low","low","high","low","middle","high","low","high","middle","low","high","middle","low","middle","high","low","low","low","low","middle","low","high","high","high","low","middle","middle","low","high","low","low","low","low","low","high","low","high","high","low","low","middle","low","high","middle","low","middle","high","low","high","low","low","low","high","low","low","low","low","middle","high","middle","low","middle","middle","high","high","low","high","low","middle","middle","low","low","high","low","middle","low","low","high","middle","low","low","high","middle","low","low","high","middle","low","low","middle","low","low","middle","high","middle","middle","high","low","low","high","low","high","high","middle","low","middle","low","low","high","low","middle","low","middle","middle","low","low","high","middle","high","high","middle","high","high","middle","low","middle","middle","high","high","low","middle","low","low","middle","high","low","low","low","low","high","low","low","low","high","low","low","high","low","high","high","low","low","low","low","low","low","middle","high","middle","low","low","high","middle","high","low","low","low","low","high","middle","low","low","low","low","middle","middle","low","low","low","middle","high","middle","high","high","high","high","low","middle","low","high","low","middle","low","low","high","middle","high","low","low","high","low","low","middle","low","high","low","low","low","low","middle","middle","middle","high","high","high","low","middle","low","low","high","low","high","high","high","high","low","high","middle","high","middle","low","low","high","high","low","low","high","low","high","middle","low","high","low","low","low","low","high","middle","middle","low","low","high","high","middle","middle","high","middle","low","high","low","high","low","middle","high","high","low","low","middle","low","middle","high","high","low","middle","high","middle","middle","high","middle","high","low","high","middle","low","middle","high","low","high","low","low","high","high","middle","high","low","low","low","low","middle","middle","low","high","low","high","low","low","middle","middle","low","high","high","high","low","high","high","middle","high","middle","high","low","middle","middle","high","high","high","low","low","high","middle","high","middle","low","low","high","high","middle","low","low","high","high","low","high","low","low","low","low","low","middle","middle","middle","high","high","middle","middle","low","low","high","low","low","low","middle","middle","middle","high","middle"
