MASTER_CELL_ID	Drug1_pub	Drug2_pub	Bliss_matrix	HSA_matrix
151	54761306	23725625	-0.001927011	0.01157201
151	24856436	23725625	-0.0288895	-0.002897298
151	24856436	54761306	-0.050992292	-0.007100115
151	16007391	23725625	-0.018376497	-0.00480145
151	16007391	54761306	-0.043432854	-0.026791779
151	16007391	24856436	0.010784769	0.023012146
151	118502708	24856436	-0.027719097	-0.012458491
151	135151360	23725625	-0.044334126	-0.034397201
151	118502708	54761306	-0.004728794	0.007614891
151	118502708	16007391	-0.033930881	-0.024887597
151	135151360	24856436	-0.056786931	-0.033276425
151	135151360	118502708	-0.0409589	-0.024296848
151	135151360	54761306	-0.000431198	0.020233637
151	135151360	16007391	-0.038251415	-0.019013376
151	46700756	23725625	-0.004594092	0.028132889
151	46700756	54761306	-0.053835463	-0.01493554
151	46700756	24856436	-0.018398273	0.034736711
151	46700756	118502708	-0.046117922	-0.029498932
151	46700756	135151360	-0.012329224	0.002948786
151	31703	135151360	-0.012420142	-0.000565525
151	90132565	23725625	-0.043583648	-0.032395004
151	104842	118502708	-0.013414907	-0.003836066
151	3082962	23725625	-0.012302705	-0.002847992
151	135151360	24856436	-0.048968313	-0.007321859
151	135151360	118502708	-0.015098638	0.004062286
151	135151360	54761306	0.022148428	0.043260033
151	135151360	16007391	-0.052232234	-0.02309866
151	46700756	23725625	-0.048869623	-0.018623025
151	46700756	54761306	-0.080927042	-0.035282315
151	46700756	24856436	0.005127582	0.059633782
151	46700756	118502708	-0.045882779	-0.022511614
151	46700756	135151360	-0.011562312	0.004733663
151	31703	135151360	-0.009763842	0.001054591
151	90132565	23725625	-0.050656057	-0.039474108
151	104842	118502708	-0.027200973	-0.017583017
151	3082962	23725625	-0.00851016	0.000563805
151	135151360	24856436	-0.039731863	0.005303989
151	135151360	118502708	0.001697776	0.023566574
151	135151360	54761306	0.019875169	0.040041643
151	135151360	16007391	-0.023870337	0.001452345
151	46700756	23725625	-0.040715873	-0.017017832
151	46700756	54761306	-0.0693302	-0.022867812
151	46700756	24856436	-0.012397505	0.053211091
151	46700756	118502708	-0.006851196	0.012281924
151	46700756	135151360	-0.037697758	-0.018510382
151	31703	135151360	-0.017028557	-0.006378211
151	90132565	23725625	-0.045289069	-0.035482325
151	104842	118502708	-0.007754405	0.001495114
151	3082962	23725625	-0.028727169	-0.018025087
151	86661883	10127622	0.060397583	0.085503826
151	86661883	52913813	0.016028639	0.026899214
151	49846579	54761306	0.029526697	0.042285544
151	49846579	24856436	-0.032076513	-0.01684274
151	49846579	16007391	-0.008389124	0.002932708
151	49846579	118502708	0.006230606	0.014890907
151	49846579	135151360	0.00234714	0.012066846
151	49846579	25227436	-0.032144108	-0.020839452
151	49846579	52913813	-0.031397908	-0.02336488
151	11707110	51001932	0.099532313	0.135755434
151	49846579	24771867	-0.009112099	0.003846939
151	49846579	10127622	0.013577129	0.026660968
151	46700756	104842	0.016270875	0.038348841
151	131634760	24856436	-0.011813755	0.028114523
151	131634760	118502708	-0.004702161	0.011079058
151	131634760	54761306	0.04345526	0.056853693
151	131634760	16007391	0.031533993	0.046247863
151	131634760	135151360	-0.044628668	-0.0292753
151	131634760	25227436	-0.017419116	-0.009030611
151	131634760	52913813	-0.027718078	-0.01211788
151	131634760	10127622	-0.007925881	0.018873231
151	131634760	49846579	-0.014259734	-0.003724104
151	86661883	54761306	-0.040606153	-0.025128394
151	86661883	24856436	-0.017504074	-0.00271942
151	86661883	118502708	-0.024793832	-0.015548216
151	86661883	25227436	-0.037950985	-0.029164564
151	86661883	16007391	-0.026242602	-0.016259448
151	86661883	135151360	-0.025366212	-0.017326626
151	118693659	24856436	-0.0040926300494884	0.055747193946971
151	118693659	131634760	-0.0177723536758212	0.0111080718580538
151	118693659	54761306	0.0458814868319464	0.0861335432593725
151	118693659	16007391	-0.0074465354857251	0.0229940822533695
151	118693659	49846579	-0.0373633795757843	-0.0150492480829457
151	118693659	86661883	-0.0049763446320237	0.0216908022282487
151	118693659	10127622	0.0406835195314814	0.11857472944639
151	68289010	131634760	-0.0429136083695525	-0.0244985821172909
151	68289010	86661883	-0.0357344960444443	-0.0152312973569064
151	68289010	49846579	-0.0709383435075734	-0.0507334514307163
151	10127622	54761306	0.0650410466671491	0.102728191262418
151	10127622	16007391	-0.0026294378070067	0.0312091239790812
151	123631	126689157	-0.0929195017623497	-0.0687412828914882
151	10127622	24856436	-0.0357757878879874	0.0393616878843542
151	10127622	126689157	0.0043111388373899	0.028193473309816
151	25227436	16007391	-0.0434540133912412	-0.0058612838526869
151	25227436	54761306	-0.0315761632903892	0.0040058882058369
151	25227436	126689157	-0.0640040343625874	-0.0395415894803459
151	25227436	118693659	-0.0099893538141519	0.0115019031582103
151	25227436	5330286	-0.0289494799852671	-0.0094468046354147
151	25227436	10127622	0.0250198640808408	0.051526372601087
151	5330286	131634760	-0.0371252047076216	-0.0151269652740065
151	5330286	86661883	-0.0752578231794352	-0.0479664188239527
151	5330286	49846579	-0.0361056236623574	-0.0208728402746632
151	208908	11626560	0.0197767657339637	0.0583918038213186
151	3062316	11707110	0.0294541404259586	0.0896242193792273
151	5330286	10127622	0.0178711497423021	0.051629403306042
