MASTER_CELL_ID	Drug1_pub	Drug2_pub	Bliss_matrix	HSA_matrix
1563	54761306	23725625	-0.039074216	-0.021696019
1563	24856436	23725625	-0.007681051	0.00516652
1563	24856436	54761306	0.017709174	0.041439808
1563	16007391	23725625	0.021349749	0.029419999
1563	16007391	54761306	-0.052751191	-0.027160041
1563	16007391	24856436	-0.016467128	-0.00548072
1563	118502708	24856436	-0.044472	-0.032530844
1563	135151360	23725625	-0.039854429	-0.030782453
1563	118502708	54761306	-0.044930386	-0.032755975
1563	118502708	16007391	-0.009696299	-0.002837103
1563	135151360	24856436	0.002205088	0.034969303
1563	135151360	118502708	0.039935398	0.049193008
1563	135151360	54761306	0.02867189	0.053536116
1563	135151360	16007391	-0.010246746	0.012763333
1563	46700756	23725625	-0.063472189	-0.044070586
1563	46700756	54761306	0.009731535	0.058623295
1563	46700756	24856436	0.086045965	0.13448952
1563	46700756	118502708	-0.044234109	-0.016711878
1563	46700756	135151360	0.014132609	0.035875305
1563	46700756	104842	-0.07750984	-0.011982434
1563	104842	23725625	0.022104686	0.041921034
1563	31703	135151360	0.030898474	0.053992593
1563	90132565	23725625	-0.042901291	-0.034639983
1563	104842	118502708	0.01090697	0.024492892
1563	3082962	23725625	-0.027159766	-0.020426332
1563	131634760	24856436	-0.010321975	0.01872676
1563	131634760	118502708	-0.027057327	-0.008712818
1563	131634760	54761306	-0.013418409	0.006114395
1563	131634760	16007391	-0.00042355	0.02673743
1563	131634760	135151360	-0.036524943	-0.010969896
1563	131634760	25227436	-0.02950577	-0.011337853
1563	131634760	52913813	-0.018692215	-0.00330716
1563	131634760	10127622	-0.029966619	-0.013448979
1563	131634760	49846579	-0.02251494	-0.009558705
1563	86661883	54761306	0.017774645	0.040345944
1563	86661883	24856436	-0.037472323	-0.021908514
1563	86661883	118502708	-0.072658561	-0.05465253
1563	86661883	25227436	-0.066848772	-0.048647735
1563	86661883	16007391	-0.075264607	-0.050838149
1563	86661883	135151360	-0.03995806	-0.0274634
1563	86661883	10127622	-0.057284567	-0.02029575
1563	86661883	52913813	-0.019296806	0.005845153
1563	49846579	54761306	-0.000513473	0.025736741
1563	49846579	24856436	-0.015925722	0.003516631
1563	49846579	16007391	-0.055002118	-0.033877641
1563	49846579	118502708	-0.020133667	-0.003943409
1563	49846579	135151360	-0.048040305	-0.028722481
1563	49846579	25227436	-0.004517872	0.014492685
1563	49846579	52913813	-0.036617786	-0.024066717
1563	11707110	51001932	0.078341473	0.101415733
1563	49846579	24771867	0.007981249	0.026222169
1563	49846579	10127622	-0.051117793	-0.036708834
1563	46700756	104842	-0.02854542	0.04361281
1563	25227436	16007391	-0.0236304718982851	0.0399127244167062
1563	25227436	54761306	-0.0194419007039429	0.0479287175200149
1563	25227436	126689157	-0.0401448844701118	0.0024401096605276
1563	25227436	118693659	0.0377623248752269	0.0917424261290729
1563	25227436	5330286	0.0033668815235048	0.0516767502470933
1563	25227436	10127622	0.0076240147209361	0.0636151016173495
1563	5330286	131634760	-0.0621210756262019	-0.0248983383937968
1563	5330286	49846579	-0.0507364424278472	-0.0317268106447669
1563	208908	11626560	-0.0084376622555266	0.0478224104838689
1563	3062316	11707110	-0.0710839261725145	-0.0026147237703538
1563	5330286	10127622	-0.0229195448861916	0.0148193816697711
1563	208908	24964624	-0.0032178943958489	0.0401125311525978
1563	118693659	24856436	-0.0266943916806269	0.0405157866067252
1563	118693659	131634760	-0.0547865338593253	-0.0243471339725083
1563	118693659	54761306	0.0411334940311014	0.0824149531906339
1563	118693659	16007391	-0.0663474502754096	-0.0021394900481463
1563	118693659	49846579	-0.064276228170957	-0.0177687558902365
1563	118693659	10127622	0.0207894358992421	0.0875599446464094
1563	68289010	131634760	-0.0725185461690382	-0.0442847214076681
1563	68289010	49846579	-0.0617410798530939	-0.0391072204421523
1563	10127622	54761306	-0.0690257497206934	-0.0375252417559546
1563	10127622	16007391	0.030130965793071	0.0596834391310503
1563	123631	126689157	-0.0811921495366908	-0.0527604984482952
1563	10127622	24856436	-0.0217937367832647	0.0089585955461242
1563	10127622	126689157	-0.0410311302481876	-0.0196334110791148
1563	54761306	60749	0.0538317411405155	0.10806998050007
1563	24856436	60749	-9.5330872529552e-05	0.0596497703306562
1563	72165232	60749	-0.0167487292101628	0.0221055230069135
1563	52913813	25227436	0.0053771135814896	0.0350798350218288
1563	52913813	5330286	-0.0054011281745806	0.0288680792692475
1563	131634760	60749	-0.0382933887822812	-0.0080271867613414
1563	86661883	36314	0.0892431485960037	0.121878554112664
1563	131634760	36314	0.0380182536534475	0.0522619530175776
1563	23725625	86661883	-0.0539582803268965	-0.038158561146209
1563	23725625	118693659	-0.105325393151546	-0.0851870461822317
1563	23725625	131634760	-0.0321758828265505	-0.0212941441394352
1563	23725625	49846579	-0.0509358009649263	-0.0387275076088436
1563	54761306	10339178	-0.0464199898302974	-0.0222714007268257
1563	131634760	208908	0.0070966080408182	0.0346007488118362
1563	135151360	36462	0.025282505843285	0.0555943538493162
1563	86661883	208908	-0.0121962961388495	0.0252452990537634
1563	24856436	104842	-0.0429312996179902	0.0146114595033751
1563	72165232	3385	-0.0495494998990211	-0.0352164387105969
1563	72165232	24856436	-0.0238948741641536	0.0026168741681696
1563	51001932	24866313	0.0707672116335177	0.11900533720593
1563	208908	10127622	0.0336966949713083	0.063772799390518
1563	11626560	10127622	0.0091637326907694	0.0263588504904242
1563	86661883	60749	0.0124992456254055	0.0429276933020773
1563	72165232	104842	-0.071122429698826	-0.0530580289438582
1563	11626560	3062316	0.0573294270932966	0.106216972443451
1563	49846579	208908	-0.055250375039629	-0.0394460552899811
